Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
01-02-2007;23:08:00;1406,0000;0,1160;245,2300;5,6000;0,0000;1,0000;18,0000
01-02-2007;23:09:00;1412,0000;0,1180;245,7300;5,6000;0,0000;1,0000;19,0000
01-02-2007;23:10:00;1376,0000;0,0600;245,3600;5,6000;0,0000;1,0000;18,0000
01-02-2007;23:11:00;1338,0000;0,0000;245,5100;5,4000;0,0000;0,0000;19,0000
01-02-2007;23:12:00;1336,0000;0,0000;245,2900;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:13:00;1332,0000;0,0000;244,9900;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:14:00;1328,0000;0,0000;244,5400;5,4000;0,0000;0,0000;19,0000
01-02-2007;23:15:00;1326,0000;0,0000;244,3400;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:16:00;1324,0000;0,0000;244,1700;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:17:00;1328,0000;0,0000;244,4700;5,4000;0,0000;0,0000;19,0000
01-02-2007;23:18:00;1328,0000;0,0000;244,5100;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:19:00;1,3100;0,0000;242,9600;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:20:00;1312,0000;0,0000;243,0800;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:21:00;1,4200;0,1080;242,3700;5,8000;0,0000;0,0000;18,0000
01-02-2007;23:22:00;1408,0000;0,1120;241,9300;5,8000;0,0000;0,0000;18,0000
01-02-2007;23:23:00;1408,0000;0,1140;242,2900;5,8000;0,0000;0,0000;18,0000
01-02-2007;23:24:00;1404,0000;0,1120;242,0700;5,8000;0,0000;0,0000;18,0000
01-02-2007;23:25:00;1454,0000;0,1640;241,6100;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:26:00;1,4700;0,2120;241,4700;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:27:00;1,4700;0,2120;241,4400;6,0000;0,0000;0,0000;17,0000
01-02-2007;23:28:00;1472,0000;0,2140;241,7700;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:29:00;1468,0000;0,2140;241,5500;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:30:00;1472,0000;0,2180;242,2500;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:31:00;1464,0000;0,2140;241,5500;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:32:00;1,4600;0,2140;241,5100;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:33:00;1456,0000;0,2120;241,1900;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:34:00;1456,0000;0,2140;241,3800;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:35:00;1456,0000;0,2140;241,4200;6,0000;0,0000;0,0000;17,0000
01-02-2007;23:36:00;1,4100;0,1520;241,1300;5,8000;0,0000;0,0000;18,0000
01-02-2007;23:37:00;1344,0000;0,0000;241,9600;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:38:00;1304,0000;0,0000;242,2000;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:39:00;1,3100;0,0000;242,8700;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:40:00;1316,0000;0,0000;243,3500;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:41:00;1,3100;0,0000;242,8700;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:42:00;1312,0000;0,0000;243,0300;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:43:00;1314,0000;0,0000;243,1900;5,4000;0,0000;0,0000;19,0000
01-02-2007;23:44:00;1,3500;0,0000;243,2500;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:45:00;1494,0000;0,0000;242,5800;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:46:00;1388,0000;0,0000;242,4600;5,6000;0,0000;0,0000;18,0000
01-02-2007;23:47:00;1442,0000;0,0000;242,3500;5,8000;0,0000;0,0000;18,0000
01-02-2007;23:48:00;1,4800;0,0000;242,3300;6,0000;0,0000;0,0000;18,0000
01-02-2007;23:49:00;1422,0000;0,0000;242,5800;5,8000;0,0000;0,0000;18,0000
01-02-2007;23:50:00;1314,0000;0,0000;242,8100;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:51:00;1318,0000;0,0000;243,2700;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:52:00;1328,0000;0,0000;244,0700;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:53:00;1326,0000;0,0000;243,9200;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:54:00;1326,0000;0,0000;243,9700;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:55:00;1318,0000;0,0000;243,2000;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:56:00;1316,0000;0,0000;243,0400;5,4000;0,0000;0,0000;19,0000
01-02-2007;23:57:00;1316,0000;0,0000;243,0700;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:58:00;1,3200;0,0000;243,2600;5,4000;0,0000;0,0000;18,0000
01-02-2007;23:59:00;1,3200;0,0000;243,2800;5,4000;0,0000;0,0000;18,0000
02-02-2007;0:00:00;1314,0000;0,0000;242,7700;5,4000;0,0000;0,0000;18,0000
02-02-2007;0:01:00;1,4100;0,0880;242,5400;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:02:00;1416,0000;0,1140;242,2200;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:03:00;1412,0000;0,1140;242,1600;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:04:00;1,4100;0,1140;242,0600;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:05:00;1,4000;0,1100;241,3900;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:06:00;1412,0000;0,1160;242,5400;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:07:00;1418,0000;0,1200;243,3400;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:08:00;1418,0000;0,1200;243,4000;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:09:00;1,4800;0,1860;243,1700;6,0000;0,0000;0,0000;18,0000
02-02-2007;0:10:00;1484,0000;0,2220;242,7100;6,2000;0,0000;0,0000;18,0000
02-02-2007;0:11:00;1484,0000;0,2220;242,7400;6,2000;0,0000;0,0000;18,0000
02-02-2007;0:12:00;1482,0000;0,2200;242,7100;6,0000;0,0000;0,0000;18,0000
02-02-2007;0:13:00;1484,0000;0,2220;243,0700;6,2000;0,0000;0,0000;18,0000
02-02-2007;0:14:00;1484,0000;0,2220;243,0800;6,0000;0,0000;0,0000;18,0000
02-02-2007;0:15:00;1,4800;0,2220;243,0200;6,0000;0,0000;0,0000;18,0000
02-02-2007;0:16:00;1,4300;0,1540;242,8000;5,8000;0,0000;0,0000;18,0000
02-02-2007;0:17:00;1378,0000;0,0840;242,4300;5,6000;0,0000;0,0000;18,0000
02-02-2007;0:18:00;1,3800;0,0840;242,7700;5,6000;0,0000;0,0000;18,0000
02-02-2007;0:19:00;1,3800;0,0840;242,7500;5,6000;0,0000;0,0000;18,0000
02-02-2007;0:20:00;1,3700;0,0760;242,3600;5,6000;0,0000;0,0000;18,0000
02-02-2007;0:21:00;1308,0000;0,0000;242,4900;5,4000;0,0000;0,0000;18,0000
02-02-2007;0:22:00;1308,0000;0,0000;242,4700;5,4000;0,0000;0,0000;18,0000
02-02-2007;0:23:00;1308,0000;0,0000;242,3700;5,4000;0,0000;0,0000;18,0000
02-02-2007;0:24:00;1302,0000;0,0000;241,9300;5,4000;0,0000;0,0000;18,0000
02-02-2007;0:25:00;1168,0000;0,0000;242,1100;5,0000;0,0000;0,0000;17,0000
02-02-2007;0:26:00;0,2280;0,0000;243,6700;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:27:00;0,2280;0,0000;243,9600;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:28:00;0,2300;0,0000;244,9300;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:29:00;0,2300;0,0000;244,9000;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:30:00;0,2280;0,0000;244,5600;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:31:00;0,2280;0,0000;244,1600;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:32:00;0,2280;0,0000;243,8100;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:33:00;0,2280;0,0000;244,1600;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:34:00;0,2300;0,0000;244,7800;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:35:00;0,2300;0,0000;244,7100;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:36:00;0,2280;0,0000;244,4600;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:37:00;0,2260;0,0000;243,6500;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:38:00;0,2260;0,0000;243,1300;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:39:00;0,2260;0,0000;243,1700;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:40:00;0,2240;0,0000;242,4200;1,0000;0,0000;0,0000;0,0000
02-02-2007;0:41:00;0,3100;0,0780;241,8400;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:42:00;0,3320;0,1180;241,4100;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:43:00;0,3300;0,1220;242,3800;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:44:00;0,3300;0,1220;242,3800;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:45:00;0,3280;0,1240;242,2700;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:46:00;0,3260;0,1240;242,3300;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:47:00;0,3260;0,1240;242,7600;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:48:00;0,3240;0,1220;242,3200;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:49:00;0,3220;0,1220;242,1600;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:50:00;0,3220;0,1240;242,3700;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:51:00;0,3220;0,1280;243,1200;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:52:00;0,3200;0,1260;242,9400;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:53:00;0,3840;0,1900;242,6000;1,8000;0,0000;0,0000;0,0000
02-02-2007;0:54:00;0,3940;0,2260;241,7200;1,8000;0,0000;0,0000;0,0000
02-02-2007;0:55:00;0,3940;0,2240;241,7400;1,8000;0,0000;0,0000;0,0000
02-02-2007;0:56:00;0,3340;0,1400;241,9000;1,4000;0,0000;0,0000;0,0000
02-02-2007;0:57:00;0,3000;0,0920;242,2800;1,2000;0,0000;0,0000;0,0000
02-02-2007;0:58:00;0,3000;0,0940;242,5200;1,2000;0,0000;0,0000;0,0000
02-02-2007;0:59:00;0,2960;0,0920;241,9100;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:00:00;0,3900;0,2140;241,9800;1,8000;0,0000;0,0000;0,0000
02-02-2007;1:01:00;0,3780;0,2160;241,9600;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:02:00;0,3760;0,2180;242,1000;1,8000;0,0000;2,0000;0,0000
02-02-2007;1:03:00;0,3760;0,2160;242,0400;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:04:00;0,3400;0,1600;241,9400;1,6000;0,0000;1,0000;0,0000
02-02-2007;1:05:00;0,3060;0,1080;241,4800;1,4000;0,0000;2,0000;0,0000
02-02-2007;1:06:00;0,3060;0,1080;241,5900;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:07:00;0,3060;0,1080;241,5100;1,4000;0,0000;2,0000;0,0000
02-02-2007;1:08:00;0,3060;0,1080;241,7400;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:09:00;0,3060;0,1120;242,4300;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:10:00;0,3080;0,1140;242,9200;1,4000;0,0000;2,0000;0,0000
02-02-2007;1:11:00;0,3060;0,1120;242,7100;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:12:00;0,3060;0,1120;242,6800;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:13:00;0,3080;0,1200;244,0800;1,4000;0,0000;2,0000;0,0000
02-02-2007;1:14:00;0,3060;0,1200;244,0600;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:15:00;0,3060;0,1180;243,9800;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:16:00;0,3040;0,1180;243,6700;1,4000;0,0000;2,0000;0,0000
02-02-2007;1:17:00;0,3020;0,1160;243,3800;1,4000;0,0000;1,0000;0,0000
02-02-2007;1:18:00;0,3000;0,1120;242,7500;1,2000;0,0000;1,0000;0,0000
02-02-2007;1:19:00;0,3000;0,1120;242,7400;1,2000;0,0000;2,0000;0,0000
02-02-2007;1:20:00;0,2960;0,1080;241,4000;1,2000;0,0000;1,0000;0,0000
02-02-2007;1:21:00;0,3720;0,1860;241,4100;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:22:00;0,4060;0,2420;241,4700;2,0000;0,0000;1,0000;0,0000
02-02-2007;1:23:00;0,4000;0,2400;241,0900;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:24:00;0,4000;0,2440;241,6300;1,8000;0,0000;2,0000;0,0000
02-02-2007;1:25:00;0,3980;0,2420;241,5200;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:26:00;0,3960;0,2420;241,5700;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:27:00;0,3940;0,2420;241,4200;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:28:00;0,3920;0,2440;241,6900;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:29:00;0,3900;0,2420;241,4900;1,8000;0,0000;2,0000;0,0000
02-02-2007;1:30:00;0,3880;0,2420;241,4100;1,8000;0,0000;1,0000;0,0000
02-02-2007;1:31:00;0,3580;0,1880;241,4300;1,6000;0,0000;1,0000;0,0000
02-02-2007;1:32:00;0,3180;0,1220;241,8200;1,4000;0,0000;0,0000;0,0000
02-02-2007;1:33:00;0,3160;0,1220;241,8200;1,4000;0,0000;0,0000;0,0000
02-02-2007;1:34:00;0,3180;0,1220;242,1900;1,4000;0,0000;0,0000;0,0000
02-02-2007;1:35:00;0,3180;0,1240;242,5800;1,4000;0,0000;0,0000;0,0000
02-02-2007;1:36:00;0,2540;0,0000;242,6200;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:37:00;0,2220;0,0000;241,7600;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:38:00;0,3120;0,0860;241,2900;1,4000;0,0000;0,0000;0,0000
02-02-2007;1:39:00;0,2980;0,0900;241,4700;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:40:00;0,3000;0,0900;241,5700;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:41:00;0,3000;0,0920;241,9500;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:42:00;0,2980;0,0920;241,8100;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:43:00;0,2960;0,0900;241,8300;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:44:00;0,2960;0,0920;242,2700;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:45:00;0,2960;0,0940;242,5600;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:46:00;0,2940;0,0940;242,7400;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:47:00;0,2940;0,0960;243,0600;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:48:00;0,2720;0,0620;243,2100;1,2000;0,0000;0,0000;0,0000
02-02-2007;1:49:00;0,2240;0,0000;243,0800;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:50:00;0,2240;0,0000;242,6100;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:51:00;0,2240;0,0000;242,3500;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:52:00;0,2220;0,0000;242,0500;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:53:00;0,2220;0,0000;241,8200;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:54:00;0,2240;0,0000;242,4400;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:55:00;0,2240;0,0000;242,4000;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:56:00;0,2220;0,0000;242,0700;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:57:00;0,2200;0,0000;240,9700;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:58:00;0,2200;0,0000;241,3000;1,0000;0,0000;0,0000;0,0000
02-02-2007;1:59:00;0,2200;0,0000;240,9200;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:00:00;0,2200;0,0000;241,1600;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:01:00;0,2620;0,0000;242,7100;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:02:00;0,3380;0,1300;243,4600;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:03:00;0,3340;0,1320;243,8800;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:04:00;0,3320;0,1300;243,7300;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:05:00;0,3300;0,1300;243,4600;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:06:00;0,3280;0,1300;243,5300;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:07:00;0,3260;0,1280;243,1900;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:08:00;0,3260;0,1280;243,1400;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:09:00;0,3240;0,1300;243,5200;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:10:00;0,3240;0,1340;244,2200;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:11:00;0,3240;0,1320;243,8500;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:12:00;0,3220;0,1300;243,5600;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:13:00;0,3220;0,1320;244,1400;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:14:00;0,3220;0,1320;244,1600;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:15:00;0,3220;0,1320;243,9100;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:16:00;0,2780;0,0700;243,7800;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:17:00;0,2260;0,0000;244,2500;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:18:00;0,2300;0,0000;245,3800;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:19:00;0,2300;0,0000;246,1000;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:20:00;0,2320;0,0000;246,5700;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:21:00;0,2320;0,0000;246,3900;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:22:00;0,3060;0,0840;245,7300;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:23:00;0,3060;0,1060;245,2400;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:24:00;0,3060;0,1060;245,1600;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:25:00;0,3060;0,1060;244,9600;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:26:00;0,3060;0,1060;245,0600;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:27:00;0,3040;0,1060;245,0800;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:28:00;0,3020;0,1040;244,6400;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:29:00;0,3000;0,1020;244,2300;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:30:00;0,2980;0,1020;244,3400;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:31:00;0,3000;0,1040;244,7700;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:32:00;0,2740;0,0660;245,3500;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:33:00;0,2280;0,0000;244,9400;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:34:00;0,2260;0,0000;243,8900;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:35:00;0,2260;0,0000;243,7900;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:36:00;0,2280;0,0000;244,7200;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:37:00;0,2280;0,0000;244,8700;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:38:00;0,2280;0,0000;244,8200;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:39:00;0,2280;0,0000;244,6500;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:40:00;0,2260;0,0000;243,8700;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:41:00;0,2260;0,0000;243,5500;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:42:00;0,3380;0,1140;243,6900;1,6000;0,0000;0,0000;0,0000
02-02-2007;2:43:00;0,3380;0,1340;244,6300;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:44:00;0,3340;0,1360;244,6300;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:45:00;0,3340;0,1360;244,7100;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:46:00;0,3320;0,1340;244,6500;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:47:00;0,3300;0,1360;245,0500;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:48:00;0,3280;0,1320;244,3900;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:49:00;0,3280;0,1320;244,2900;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:50:00;0,3260;0,1320;244,3400;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:51:00;0,3240;0,1300;243,9800;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:52:00;0,3240;0,1320;244,1900;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:53:00;0,3220;0,1280;243,5900;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:54:00;0,3220;0,1320;244,4300;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:55:00;0,3220;0,1320;244,0900;1,4000;0,0000;0,0000;0,0000
02-02-2007;2:56:00;0,2960;0,0940;243,4100;1,2000;0,0000;0,0000;0,0000
02-02-2007;2:57:00;0,2240;0,0000;243,0900;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:58:00;0,2260;0,0000;243,4300;1,0000;0,0000;0,0000;0,0000
02-02-2007;2:59:00;0,2240;0,0000;243,1500;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:00:00;0,2260;0,0000;243,8900;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:01:00;0,2260;0,0000;244,1500;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:02:00;0,2260;0,0000;243,9400;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:03:00;0,2260;0,0000;243,7300;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:04:00;0,2240;0,0000;243,0800;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:05:00;0,2260;0,0000;243,4100;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:06:00;0,2680;0,0000;243,9400;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:07:00;0,3040;0,1020;244,2500;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:08:00;0,3040;0,1000;243,9500;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:09:00;0,3040;0,0980;243,6800;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:10:00;0,3020;0,1000;243,8300;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:11:00;0,3000;0,0980;243,4100;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:12:00;0,2980;0,0940;242,8500;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:13:00;0,2980;0,0980;243,4400;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:14:00;0,2960;0,0960;243,1800;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:15:00;0,2960;0,0960;243,2000;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:16:00;0,2840;0,0800;242,8900;1,2000;0,0000;0,0000;0,0000
02-02-2007;3:17:00;0,2240;0,0000;242,6800;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:18:00;0,2240;0,0000;243,1800;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:19:00;0,2260;0,0000;243,3500;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:20:00;0,2260;0,0000;244,0000;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:21:00;0,2260;0,0000;244,0900;1,0000;0,0000;0,0000;0,0000
02-02-2007;3:22:00;0,3020;0,0720;243,9400;1,4000;0,0000;0,0000;0,0000
02-02-2007;3:23:00;0,3380;0,1300;243,9000;1,4000;0,0000;0,0000;0,0000
02-02-2007;3:24:00;0,3340;0,1320;244,1700;1,4000;0,0000;0,0000;0,0000
02-02-2007;3:25:00;0,3340;0,1320;244,4000;1,4000;0,0000;0,0000;0,0000
02-02-2007;3:26:00;0,3320;0,1320;244,4400;1,4000;0,0000;0,0000;0,0000
02-02-2007;3:27:00;0,3760;0,1800;244,6900;1,8000;0,0000;0,0000;0,0000
02-02-2007;3:28:00;0,4140;0,2680;245,4900;2,0000;0,0000;0,0000;0,0000
02-02-2007;3:29:00;0,4120;0,2660;245,2600;2,0000;0,0000;2,0000;0,0000
02-02-2007;3:30:00;0,4080;0,2600;244,3900;2,0000;0,0000;1,0000;0,0000
02-02-2007;3:31:00;0,4080;0,2560;243,5800;2,0000;0,0000;1,0000;0,0000
02-02-2007;3:32:00;0,4060;0,2540;243,3400;2,0000;0,0000;2,0000;0,0000
02-02-2007;3:33:00;0,4040;0,2520;242,8900;2,0000;0,0000;1,0000;0,0000
02-02-2007;3:34:00;0,4020;0,2480;242,2000;1,8000;0,0000;2,0000;0,0000
02-02-2007;3:35:00;0,4000;0,2440;241,8000;1,8000;0,0000;1,0000;0,0000
02-02-2007;3:36:00;0,4000;0,2480;242,2300;1,8000;0,0000;1,0000;0,0000
02-02-2007;3:37:00;0,3120;0,1220;242,5100;1,4000;0,0000;2,0000;0,0000
02-02-2007;3:38:00;0,3060;0,1120;242,5500;1,4000;0,0000;1,0000;0,0000
02-02-2007;3:39:00;0,3060;0,1140;242,9300;1,4000;0,0000;2,0000;0,0000
02-02-2007;3:40:00;0,3080;0,1180;243,8200;1,4000;0,0000;1,0000;0,0000
02-02-2007;3:41:00;0,3080;0,1180;244,1000;1,4000;0,0000;1,0000;0,0000
02-02-2007;3:42:00;0,3060;0,1180;243,8400;1,4000;0,0000;2,0000;0,0000
02-02-2007;3:43:00;0,3020;0,1120;242,6800;1,2000;0,0000;1,0000;0,0000
02-02-2007;3:44:00;0,3000;0,1100;242,2400;1,2000;0,0000;1,0000;0,0000
02-02-2007;3:45:00;0,3000;0,1080;241,9000;1,2000;0,0000;1,0000;0,0000
02-02-2007;3:46:00;0,3000;0,1100;242,3500;1,2000;0,0000;2,0000;0,0000
02-02-2007;3:47:00;0,3000;0,1120;242,6600;1,2000;0,0000;1,0000;0,0000
02-02-2007;3:48:00;0,2980;0,1120;242,7200;1,2000;0,0000;1,0000;0,0000
02-02-2007;3:49:00;0,2980;0,1080;242,0400;1,2000;0,0000;1,0000;0,0000
02-02-2007;3:50:00;0,2960;0,1080;241,8500;1,2000;0,0000;2,0000;0,0000
02-02-2007;3:51:00;0,3900;0,2160;242,2200;1,8000;0,0000;1,0000;0,0000
02-02-2007;3:52:00;0,3720;0,2160;242,2200;1,8000;0,0000;1,0000;0,0000
02-02-2007;3:53:00;0,3720;0,2140;241,9900;1,8000;0,0000;1,0000;0,0000
02-02-2007;3:54:00;0,3700;0,2140;242,1300;1,8000;0,0000;2,0000;0,0000
02-02-2007;3:55:00;0,3700;0,2140;242,1700;1,8000;0,0000;1,0000;0,0000
02-02-2007;3:56:00;0,3680;0,2160;242,3900;1,8000;0,0000;1,0000;0,0000
